name,domain,kovrr_sic,country_code
Richard Speelmon,,73,US_ND
Veterans Memorial Cemetery Association,,86,US_ME
William Schwehr,,73,US_ND
Parkways Travel Plaza,,47,US_WV
Timothy L Cooper,,73,US_WV
systemcorp alg ltd,,73,CA
West Hawaii Window Washing,,73,US_HI
Loos Dickson R,,81,US_DC
Kirk Janet L DO,,80,US_ME
cyrus solutions inc.,,73,CA
Kemp Milton B,,86,US_DE
Dawn Vitters,,73,US_NH
Dan Kallestad Clu Chf,,64,US_MT
Hersman Eric T CPA,,87,US_WV
Bruce W Dunne,,81,US_DC
Barber Farm Landscape Design,,78,US_VT
All Clean,,73,US_SD
Community Church Of God,,86,US_DE
Uniquely u Fashions,,87,US_DE
Peak Physical Therapy Inc,,80,US_NH
Hess Scott F,,81,US_ME
Karl Steiner,,87,US_DE
North Country Welding,,76,US_NH
A1 Sanitation Systems,,49,US_SD
Benoit II Henri A,,81,US_ME
Terri L Rodeheaver,,73,US_WV
Zak Nunu Nunu,,73,US_WY
Oliver Smith Irrigation,,76,US_MT
Garfield Apartments LLC,,65,US_WY
Studio 3,,72,US_SD
Spartin Planning Pllc,,81,US_DC
aidimo,,65,FR
Howland United Methodist,,86,US_ME
M & S Consulting LLC,,73,US_WV
Pam Leat,,73,US_SD
Sprague W Hazard Law Office Of Lc,,81,US_WV
Sandstone Enterprises Inc,,73,US_MT
Sergent County Insurance And Real Estate Inc,,65,US_ND
Keaahala Villas,,73,US_HI
Francis Richard M,,81,US_WV
American International Health,,86,US_DC
Bee Quick Road Service LLC,,75,US_ME
T L C Coffee Roasters Kingston,,73,US_RI
Reger Family Foundation,,67,US_MT
All Pro Towing,,76,US_SD
Earth Trot Inc,,73,US_HI
Lbcco,,73,US_RI
Brian W Fitzgerald Esq,,81,US_DC
Vivid Signage Group,,73,US_MT
Bts Cleaning,,76,US_HI
Teresa Gionis,,73,US_DC
James D Sullivan,,73,US_WV
Journal Of Animal Law And Ethics,,81,US_DE
Williamson Genevieve A MD,,80,US_VT
Lbm Inc,,73,US_RI
Midtown Barber Shop,,72,US_DC
Jd's Inspection,,73,US_MT
Timewise Management Systems,,73,US_NH
I O Technology,,73,US_DE
Pocolodi Ranch,,29,US_WY
Institute of Certified Frnsc,,87,US_DE
R M Best Farms Incorporated,,17,US_MT
Triple M LLC,,73,US_MT
Dakota Wash Master,,75,US_ND
Peter Jacobsen & Assoc LLC,,87,US_HI
J C Reynolds & Sons,,73,US_NH
Naples Consultants,,87,US_DE
Oscar Alfred Westlund,,73,US_ND
Kelli Knife Wooden,,87,US_SD
Accurate Printing & Graphics,,73,US_DE
Spenny Michele MD,,80,US_MT
Brake Bonding & Friction Llp,,76,US_WV
Philomene Center,,80,US_ME
Landscapes By Aurelindo LLC,,78,US_NH
George E Brown,,73,US_WV
Rousseau's Restorations LLC,,76,US_NH
Victoria Clark,,73,US_NH
Alternative Life Center South,,80,US_NH
Kenneth Health Center,,87,US_ME
Le Creatis Salon Inc,,72,US_RI
Peter B Schmidt Aia Architect,,87,US_NH
David M Schwartzman,,73,US_MT
Cohort Associates,,87,US_DC
Baker Carl A,,86,US_WV
Atlas Programming LLC,,73,US_ME
Diamond Lawn Care,,78,US_DE
Hr Landscaping,,78,US_RI
Teagle And Sons,,73,US_DE
Mt Zion Baptist Church,,86,US_WV
Mighty Mow,,78,US_ND
Vhomas T Kusatsu Cpa,,87,US_HI
Alohaware Inc,,73,US_HI
David Kf Mau Inc,,80,US_HI
Karen Marenco,,87,US_HI
American Legion,,86,US_WV
Aqua Tech Irrigation LLC,,87,US_NH
Ujuzi Life Assistance,,73,US_NH
Attitudes,,72,US_WV
Christopher Smith Law Office,,81,US_ME
Way Of Christ,,86,US_DE
James Fitzgerald,,73,US_NH
Rieser Michael Law Offices Of,,81,US_NH
Landon Laura,,87,US_MT
Eyeglass Shoppe,,80,US_HI
Integrated Communication Concepts,,87,US_DC
Watermain Insurance,,64,US_RI
LLC Cross Rhodes,,76,US_VT
Church Of God Parsonage,,86,US_WV
ambulancezorg fryslân,,80,NL
you night club,,79,ES
Gregory A Maros Sr,,87,US_MT
Vermont Public Transportation Assn,,87,US_VT
M & M Technologies Inc,,87,US_DE
Terminally Unique LLC,,73,US_WY
Sioux Falls Fireworks CO,,59,US_SD
John L Hynes,,81,US_DC
zahava sound,,79,CA
Groton City Swimming Pool,,79,US_SD
Elliot Eric M,,80,US_ME
C J's Landscaping & Maintenance,,78,US_WY
Servants Cleaning & Groun,,78,US_NH
Lanagan Saran,,80,US_ME
Mr Mics Travel World Inc,,47,US_MT
John Dorsey Dpm Inc,,80,US_ME
Michael Erard Enterprises,,87,US_ME
Hardt Consulting LLC,,87,US_ND
Small Business Solutions Inc,,87,US_RI
Eastern me Healthcare Systems,,80,US_ME
Frederickson Consulting,,87,US_NH
Out Of Line Productions LLC,,78,US_HI
mmi realty svc,,65,US_HI
White George C DDS,,80,US_WV
Iraq Memory Foundation,,86,US_DC
Burns & Sons Auction Service,,73,US_MT
Scott Coffman Iii,,73,US_WV
Big Island Resource,,87,US_HI
Ignacio Benjamin,,81,US_HI
Stacey Lang,,73,US_ND
Mr Tire Auto Service Center,,75,US_NH
Glacier Mountain Massage,,72,US_MT
Vermont Bicentennial Commission,,86,US_VT
Teardrop Cattle CO,,75,US_WY
William W Taylor Iii Attorney,,81,US_DC
Paw Spa,,79,US_SD
Beacon Pediatrics LLC,,80,US_DE
Outsource Bookkeeping Serv,,87,US_MT
Johnson Harvesting,,72,US_ND
Christine Mcateer Mcateer,,73,US_WY
Yarn Barn,,79,US_ME
Ed King Insurance,,64,US_WY
Lisa W Lyhte Inc,,87,US_NH
B&D's Kids Mall LLC,,73,US_WV
Roto Rooter Plumbing,,76,US_WV
Evans Group The Ltd,,87,US_DC
Law Office R Mansolillo,,81,US_RI
psb amsterdam,,73,NL
Samantha L Whitney Attorney,,81,US_HI
les orques roller hockey,,79,FR
maison de la france,,79,CA
Joseph Parent,,73,US_ME
High Maxfield J,,80,US_DE
Budget Truck,,75,US_NH
Lp Construction Consulting LLC,,87,US_VT
Hometeam Inspection Service,,73,US_ND
Jnw Industries,,87,US_NH
Eleven Water Street Incorporated,,65,US_ME
Charles R Swart Land Surveyor,,87,US_MT
business check ab,,73,SE
Hydro Scape Irrigation Systems,,78,US_SD
Sundale Colony Shop,,76,US_ND
Richard Snuffer Sr,,29,US_WV
St Andrew's Episcopal Church,,86,US_ME
Brockman & Brockman,,87,US_ME
Sullivan Edward A CPA,,87,US_RI
Galilee Yacht Club Inc,,86,US_RI
Pearce Metzger Communications Inc,,87,US_ND
Mckinley Design Corp,,87,US_HI
Denis Whiting,,73,US_VT
Frank Sinatra Enterprises,,73,US_DC
Writers Inc,,73,US_DC
Mcleod Business Group Inc,,87,US_DC
Legacy Media Group LLC,,73,US_DE
Miller Robt Violin Restoration,,76,US_ME
Okuda Wynn H DDS,,80,US_HI
Events Plus,,87,US_DE
Wellawards,,80,US_VT
Pelant Angela D,,80,US_HI
L2k Partners LLC,,87,US_DC
Matthew Murray,,73,US_RI
Wayne F Sanford,,73,US_ME
Down on the Farm Disposal,,49,US_RI
Unreel Sport Fishing,,79,US_HI
John Barton Sr Inc Auto Repair,,76,US_DE
R L Jones Ame Zion Church,,86,US_DC
Heit David C,,81,US_DC
doncaster metropolitan borough council,,80,ES
Diana L Parker,,73,US_WV
Heartbridge Incorporated,,86,US_HI
Seaskin Inc,,73,US_RI
Vegas Emiliana,,73,US_DC
Stephanie Petry Speech Language Pathologist LLC,,80,US_WV
Booth Landscaping & Excavating,,17,US_MT
inner roads,,80,US_MT
Dealy Christine,,81,US_DE
Walter Brett A,,81,US_DC
Lowe Voltage LLC,,73,US_WV
Amazon Lock And Key,,76,US_DC
Island Tinting Service,,52,US_HI
Geri's Light Touch Salon,,72,US_NH
Vergennes Partnership,,73,US_VT
Shiela Bukowski Dba Excep,,73,US_ND
Raymond E Lessard Cpa Pa,,87,US_ME
Orange Foundation,,86,US_DE
Fred Kusel & Son,,73,US_WY
Robinson Donald B MD,,80,US_VT
Palac Diane Marie MD,,80,US_NH
Creative Home Solutions,,73,US_SD
N H Voc Tech Bookstore,,59,US_NH
L P Gas CO Mine Belt Service Inc,,76,US_WV
Charles G King Mai,,73,US_SD
Hageman A Joe,,81,US_WY
Ralph E Hughes,,76,US_MT
Downey James,,86,US_WV
Victor Shargai And Associates Inc,,73,US_DC
Bedrock Family LLC,,73,US_WV
Meet And Greet Bodywear,,73,US_ND
Sandys Hair Salon,,72,US_SD
Pasco Jr Gasbarro,,81,US_RI
Cpap Inc,,73,US_WY
Capital Campaign Investor Relations,,87,US_DC
absilion ab,,73,SE
Sepe Architect & Planner,,87,US_ME
Humanitshirts,,73,US_DE
Morins Carpet Cleaning,,76,US_ME
Richard M Brasher Sr,,81,US_WV
Ldd LLC,,73,US_VT
Joshua D Bultsma,,73,US_SD
era chatelain,,65,BE
Linwood Lindsay,,73,US_ME
Double Star,,73,US_ME
Fishing Vessel Redsky Inc,,73,US_ME
Levin Jon I DO,,80,US_VT
Quechee Gorge Gifts & Sports,,59,US_VT
D'Ambra Joanne C,,81,US_RI
R A W Accounting,,87,US_DE
The Pine House L L C,,73,US_MT
Clayton C Perreira,,73,US_HI
Jerry W Hanwell Cpa,,87,US_WV
Nicholas J Foss,,73,US_ME
Sonshine Growers Of Maine LLC,,13,US_ME
Dan's Bookkeeping Service,,87,US_HI
Delilah's Pole Dance,,79,US_DC
J Robert Jackson Ltd,,87,US_RI
Dure Assoc,,87,US_NH
Smooth Sound Dance Band,,79,US_DE
Solid Rock Baptist Church,,86,US_ME
gsl medical college & general hospital,,80,IN
Municipal Assessing Consultant,,87,US_VT
V Kelsey James,,73,US_NH
Harrisville Community Park,,79,US_WV
Organic Family Care,,73,US_VT
Seinfeld Sports,,73,US_NH
Harris Scott H,,81,US_NH
Woodbury's Landscaping-Garden,,78,US_VT
Moran Paul E CPA,,87,US_RI
Ruth A Nelson,,81,US_WV
Marco & Joann Cardozo,,73,US_WY
Melinkovich Clayton M,,81,US_WY
Hubbard Bruce A,,81,US_SD
Main Line Sewer & Catch Basin Cleaning Inc,,76,US_NH
David Kopaia,,73,US_VT
Swiss Caramelier,,75,US_NH
Campbell Thomas L,,81,US_DC
Andrew Wert,,73,US_RI
Keegan Enterprises,,73,US_DE
Lisa & Troy Reich,,73,US_ND
Tammy Mercer,,73,US_WV
Jf Products,,73,US_ND
Jeff Paquette,,73,US_NH
Beaver Danielle,,81,US_HI
Anna Bolanis Family Dentistry,,80,US_VT
Kainoa International LLC,,73,US_HI
John Q Hamilton,,73,US_RI
Brickhouse LLC,,73,US_NH
Ministerios Dunamis,,86,US_RI
Juristaff Legal Staffing,,73,US_DC
Fnl Company,,72,US_NH
Mettler's Lockers,,75,US_SD
T C Technologies LLC,,73,US_HI
Wadeson Properties,,65,US_ND
Paige's Lawn Care,,78,US_ME
Patricia A Hood,,73,US_SD
A Tech Investigation Service Inc,,73,US_NH
Investigative Group Inc,,73,US_DC
Adecco Usa Inc,,73,US_WV
Mansion Museum,,86,US_WV
A Healing Touch Massage,,72,US_HI
Randy Morkie,,73,US_ND
Reiki Retreat,,86,US_VT
Decorative Designs,,73,US_WV
Shirley K Teets,,73,US_WV
3 Rivers Marine And Auto Repair,,76,US_WV
Damon Acc,,87,US_ME
Penelope Rodriguez Lmhc,,80,US_HI
Big Sioux Appraisals LLC,,65,US_SD
Traxkoppolis,,73,US_DE
D & J Landscaping,,78,US_NH
Priscilla Works,,76,US_RI
Equities Exchange Inc,,87,US_RI
Rings On Your Toes,,72,US_NH
Caretaker Services,,78,US_ME
Waterglen Apartments,,65,US_DE
Jeremy A Kessler,,73,US_SD
Lantz Jennifer B,,80,US_WV
Crowell & Sylte LLC,,87,US_WY
L M Cleaining,,73,US_WV
Herndon Daniele E,,81,US_DC
Camo 4 You,,73,US_WY
Gordon L Petersen,,21,US_ND
Quillen Kathline,,73,US_DE
les salaisons brochu inc.,,73,ES
May Sandra,,64,US_ME
Vasquez Jr Francis A,,81,US_DC
Stanley J Pekala,,73,US_VT
Hugh F Clark Hugh F,,73,US_WY
Hammett Insurance Inc,,64,US_WV
Friends-Superior Court-DC,,86,US_DC
Faith Nichols,,86,US_WV
Shots Nutritionals LLC,,73,US_SD
Nuthin But Good Times L L C,,73,US_NH
Bornstein & Sweatt,,87,US_NH
Moondance Massage,,72,US_MT
Ocd Cleaning,,76,US_RI
Holy Trinity Parish House,,86,US_RI
North Platte Valley Feeders Assoc,,75,US_WY
Peter Mouchlis,,80,US_NH
Millyard Families Limited Partnership,,65,US_NH
Reece Jennifer S,,81,US_MT
Halls Land Service,,87,US_WV
Cushing Technologies Inc,,73,US_ME
Zac's Traveling Oil Change,,75,US_SD
United Hospital Center,,80,US_WV
Robert E Armstrong Ea,,73,US_RI
Marie Leen Kari,,73,US_ND
Dunbarton Village Associates Llp,,65,US_DE
Williamson Trucking,,73,US_SD
Bucciarelli,,73,US_NH
Newport Directory,,65,US_RI
The Print Connection Hawaii LLC,,73,US_HI
Dallmann Insurance,,64,US_ND
Hcl Enterprises LLC,,73,US_WV
Levin & Rosenstein Pc,,81,US_DC
Grand Fun Alley,,79,US_SD
Granite Point Consulting,,87,US_NH
Krygeris Nicole D,,80,US_NH
Porter Michael T OD,,80,US_VT
Jackie Lon Bancroft,,73,US_WV
Village of Hershey Run Club,,65,US_DE
Rosas Prudencio MD,,80,US_DE
icomm australia,,73,AU
Puppy Love Biscuits,,75,US_NH
Roddy Yoshimura Co,,73,US_HI
Janice Conaway,,73,US_DE
Green Lynda A,,80,US_WY
Olen Dodd,,87,US_WV
Bell Daniel W,,80,US_WV
Simple Marketing Solution,,87,US_NH
David Redmann,,29,US_ND
Commtap,,87,US_DC
Tackett & Assoc,,87,US_MT
Washington Alliance,,87,US_DC
Taylor Bruce A,,65,US_VT
Lyle Plambeck,,73,US_ND
Tip Top Services,,73,US_MT
mccarthy brothers construction company,,65,ES
Yellow Book Biz 2 Biz,,87,US_RI
M & R Custom Seed Cleaning,,72,US_ND
Veronica L Loughry,,73,US_WV
Carzy Tunes,,73,US_NH
Wilfred Rodriguez,,87,US_RI
Arnie W Lauinger,,64,US_ND
Labrador Anne C,,80,US_HI
Burke Michele CPA,,87,US_NH
Kathy Lewis,,73,US_ND
Brautigam Associates Inc,,73,US_DE
Denise R Schlegel,,73,US_MT
Janet Mani,,73,US_WV
Always There Home Care LLC,,80,US_NH
Berger Martin A,,81,US_HI
Dan Heisinger Agency Inc,,64,US_SD
B & L Landscaping,,78,US_RI
Kesterson Lawn Care,,78,US_WV
Richard Lapointe,,73,US_NH
Midwest Fire Safety,,37,US_SD
Handy James,,64,US_VT
Daisy Cleaning System,,73,US_NH
Oliver Harvey A,,81,US_SD
Divorce Attorney Billings,,81,US_MT
Neubauer Brenda A,,81,US_ND
Westport Pt United Methodist,,86,US_RI
Mc Cormack Elise MD,,80,US_RI
Finstad Pauline K,,81,US_ND
Jarvis Auctions,,73,US_VT
Evans,,81,US_DE
Sathya Bharath MD,,80,US_RI
Neal Reporting,,73,US_SD
crayon as,,73,ES
Cover Up,,73,US_WV
James B Lee,,73,US_ME
Jerry Waltari Cpa Pc,,87,US_MT
Julie L Duriga Cpa,,87,US_DC
Sanitary Systems Inc,,76,US_ND
Chem-Dry Great White Carpet,,72,US_HI
tartart,,79,BE
Andrew W Slicer,,73,US_ME
Unity Kennels,,75,US_WV
Sun Bay,,72,US_WV
Robert L Pyle,,80,US_HI
Kim Maile S C DDS,,80,US_HI
Cairnie Hilary S,,81,US_DC
Garry Vick,,73,US_ND
William Ludlum,,80,US_HI
Seaboy Construction,,87,US_SD
Byb Properties,,65,US_DE
Mountain Mobile Massage Inc,,72,US_MT
Allen W David,,81,US_DC
Kawaski Corp,,73,US_NH
Scholten Henry And Company Llp,,87,US_SD
Peter R Laliberte,,73,US_ME
Cattlemen's Supply LLC,,21,US_ND
Its Consultants,,87,US_WV
Strac Technologies LLC,,73,US_VT
Heavenly Way,,73,US_HI
Nasser Jolene R,,81,US_SD
Soaring Inc,,73,US_MT
Bk Enterprises LLC,,73,US_MT
Steven D Barr,,73,US_WV
Dillon Lawn Service,,78,US_WY
Next Era Energy,,87,US_NH
C K Bradley,,73,US_WV
Liss Franklin R,,81,US_DC
Coburn Latham,,73,US_NH
Jeff Larson Law,,73,US_SD
F Takaesu,,73,US_HI
Wagner Jr Walter L,,81,US_WV
Doyle Jr Austin J,,81,US_DC
Ilt Exchange,,73,US_ME
Fresh Start Of Michigan,,87,US_HI
Gallup Wally,,81,US_HI
James E Burke Esquire,,81,US_DC
Blue Skies Unlimited Inc,,79,US_WY
Sandy's Specialties,,73,US_RI
Richard I Hussey,,73,US_ME
Coyote Outfitters Inc,,79,US_MT
Deridder Craig A,,73,US_DC
Wes Van Dyke,,73,US_SD
R & O Towing,,75,US_DE
James Steichen,,73,US_ND
Jackson & Macnichol,,81,US_ME
J S Walker Marketing,,73,US_ME
Dabora Rebecca,,87,US_VT
Logan St First Baptist Church,,86,US_WV
harcourts rochedale,,65,AU
Eckert's Quality Heating,,76,US_NH
United Wilderness Riders,,73,US_ME
Myer R Shark,,81,US_ND
Mtv Real World Hawaii,,65,US_HI
Latasha M Walker,,73,US_DE
Mccormick Steve J Joyce,,73,US_SD
Sun Raze,,72,US_ME
Quinn Aaron Degenstein,,13,US_ND
You Can Live Hawaii,,87,US_HI
Virginia Keelan,,73,US_HI
Bowles Sally M MD,,80,US_HI
Taj Consulting Inc,,87,US_RI
Winds Of Change,,79,US_HI
Eppes Sharon,,81,US_DE
Daniel Hawxwell Inc,,73,US_ME
Tlc Hydroseeding,,78,US_MT
Cynthia A Guernsey,,73,US_ME
Nicholas E Parent,,73,US_ME
Catholic Diocese,,86,US_HI
Timeless Travel Vacations,,47,US_WV
Rhe Charitable Foundation,,86,US_DE
Lab Corp,,80,US_SD
Omni Studio,,73,US_DC
Cates International Inc,,92,US_HI
Kimo's Rent-A-Car Inc,,87,US_HI
Mbl Interprises Inc,,73,US_RI
Deborah Ford,,73,US_SD
Jackson Sharpening Service,,76,US_ME
Daniel Halvorsen,,73,US_DE
Maintenance Job Coprs,,73,US_MT
Towing Cheap,,75,US_HI
Morrison Brothers,,24,US_VT
Simon Joel N,,81,US_DC
Tech Patrol Inc,,73,US_VT
B&L Auto Repair & Body Shop,,75,US_NH
Betty Wherley Ranch,,29,US_MT
libherz - especialistas em software livre,,73,PT
Columbia Gas Corporation,,73,US_WV
Cavanaugh Peg & Bill Cavanaugh,,73,US_DE
Law Offices Of E Crawford Queen,,81,US_DC
Lewis Gregg M,,81,US_NH
S C Myers & Associates Inc,,87,US_DC
Gpsi,,75,US_DC
Stacy Jean Madewell,,76,US_DE
24 Hour Always Available Emergency Locksmith,,76,US_DC
Melissa Cleaning Services,,76,US_WY
Champlin Recreation Hall,,79,US_RI
Advantage Medical,,87,US_NH
New Creation Productions,,78,US_MT
Dms Ventures Inc,,73,US_MT
Lillian's Beauty Shop,,72,US_HI
Blessed Hope Baptist Church,,86,US_WY
Garys Lube,,75,US_WY
Terrance Hanson,,73,US_MT
A Buddy For Life,,75,US_DE
Hoovers Martial Arts,,79,US_SD
Milligan Contracting,,73,US_MT
Genesis 3 Inc,,79,US_NH
A World Apart LLC,,73,US_NH
Custom Curbs Borders And Lawn,,78,US_MT
Wel Home Health,,80,US_SD
J F Aguiar Landscaping,,78,US_RI
Robert H Furbish,,81,US_ME
Michaels Management Group (R I ) Inc,,87,US_RI
Terry M Welbig,,73,US_SD
Kadin Marshall MD,,80,US_RI
Ron G Imbery,,73,US_SD
Eddie & Becky Zuniga,,73,US_SD
Prism Enterprises Carpet Cleaning,,76,US_DE
Yankee Group Investments Inc,,73,US_HI
Kim Namhoon CPA,,87,US_HI
Stewart Sherry L,,80,US_WV
Russell James A,,81,US_WV
Gss Enterprises,,73,US_NH
Lynne H Rush,,73,US_ME
Raq-On Dance LLC,,79,US_NH
Mary Wilkins,,73,US_DE
Wesley Park Service Coordinator,,75,US_WV
Mountain View Enterprises LLC,,73,US_HI
Thomas Annanie,,87,US_NH
Joseph B Gary,,81,US_MT
Frank Rutkowski,,76,US_DE
Maccallum John P MD,,80,US_WV
Dolores Jones,,73,US_SD
William Bachmeier Cpa,,87,US_SD
Alan Slotkin,,73,US_NH
Abl Lawn Service,,78,US_HI
L T C Inc,,73,US_HI
Clarke Service & Supply Inc,,76,US_WY
S Pinette Welding & Automotive,,76,US_ME
Ken Mixon,,73,US_NH
Anthony's Salon,,72,US_RI
24 Hour 7 Day Emergency Locksmith,,76,US_DC
2020 Compliance Solutions,,73,US_MT
Home Way Realty Inc,,65,US_DC
Dupree Repair & Welding,,76,US_SD
South Maui Learning Ohana Inc,,86,US_HI
Taryn Michelle Fiorenza,,73,US_NH
Beede Cemetery Lettering,,65,US_NH
Babbling Brook Homeowners Assn,,86,US_WV
Charlton Margaret,,73,US_DE
Dellobuono,,73,US_DE
Michael E Warshaw,,81,US_DC
Mc Properties,,65,US_RI
Faye M Murayama Inc,,87,US_HI
Aple Auto Cash Express Inc Of,,65,US_DE
Compass Marine Services Inc,,76,US_RI
Smithers Studio,,73,US_MT
Rebecca Knutson Consulting LLC,,87,US_ND
sykkylven aktiv,,79,NO
Village Woods,,73,US_ME
William H Elliott,,73,US_NH
A Dog's Best Friend,,75,US_RI
A M Sacculio Law,,81,US_DE
Classic Cuts,,72,US_ND
Olive Richards,,73,US_WV
Hot Bar Land And Cattle Company,,21,US_MT
Aloha On The Rocks LLC,,73,US_HI
Defeo Daniel J,,80,US_WV
Envi Nail & Spa,,79,US_DC
Statts,,59,US_WV
Otml Lincoln Av Apt,,65,US_SD
Boy Do I Need A Bookkeeper,,87,US_DE
Buildings Etcetera,,15,US_ME
Mia Capelli Salon,,72,US_NH
Ksr,,73,US_VT
Erik Dagenais,,73,US_NH
Quality Attorney Services,,81,US_SD
L St Locksmith Available,,76,US_DC
Phillips Guide Service,,79,US_DE
Preferred Closing & Title Services L L C,,65,US_RI
Kirstin R Cavanaugh,,73,US_ND
Levy Joel H,,81,US_DC
Vera Awards,,73,US_DC
Outback Enterprises,,73,US_SD
Cheyenne Guitar Society Inc,,79,US_WY
Hedstrom Paul,,87,US_NH
Laura Knight,,64,US_MT
Barba & Associates LLC,,87,US_RI
Robert E Fisher Law Offices,,81,US_NH
Allen P Ebach,,73,US_ND
American Occupational Health Management Inc,,87,US_DE
A Touch Of Harmony,,80,US_NH
C K Service Plumbing & Heating,,17,US_WY
Christian R Lyon,,73,US_VT
Two Rivers Boarding/Pet Sttng,,75,US_MT
Harris Alan M,,81,US_ME
Kgr Realty Co Inc,,65,US_RI
Sheri A Clark Lcpc,,73,US_ME
Blue Mountain Equipment,,76,US_VT
Malloy Jonh,,81,US_DC
The Edge Inc,,78,US_SD
Kinzelman Gregory L,,81,US_DC
Power Keeno Casino,,73,US_SD
Steven L Lacock,,29,US_MT
Personality And Human Rel,,73,US_MT
Bible Talk,,86,US_WY
Kidokoro Yumi And Jem And Rejoice,,73,US_MT
Arnold L Beyer,,65,US_ND
Northern me Appraisal Service LLC,,73,US_ME
prevas a/s,,73,DK
Dani L Howard,,73,US_SD
Brian Thompson,,73,US_ND
Glenn Bertsch Photo,,72,US_ND
Eric W Nowotny,,13,US_SD
Larry Weitzel,,73,US_SD
Ace Records Management & Stge,,42,US_HI
Brad Haverly,,87,US_RI
Charles Ondash,,73,US_DE
Robert Michael Gougelet Md,,87,US_NH
Madison Innovations,,73,US_WV
Kimberly Webb,,73,US_DE
Karley Enterprises Inc,,87,US_SD
Schnellbacher Sebastian DO,,80,US_HI
Susan Komori Hvalsoe,,81,US_DC
Initial Staffing,,87,US_DE
Gerald T Stack,,87,US_WY
Machinery Supply Inc,,76,US_MT
Stewart Group LLC,,73,US_MT
Pathak Sujan MD,,80,US_SD
Cody Miles,,73,US_SD
Valley Pain Management,,80,US_WV
revenue properties company limited,,65,CA
Energx Inc,,87,US_WY
Dunn Robert A MD,,80,US_WY
Sharon Frost,,73,US_NH
Catherine Whittemore,,73,US_ME
camping de rotonde,,79,NL
Page Atwood Inc,,87,US_NH
Polk James DO,,80,US_DC
Allied Machinery Co,,76,US_VT
Dr Carrigan Assoc,,87,US_DE
Balcerzak Apartments,,65,US_MT
Tolson Agency,,73,US_ME
Duclos Gerry Cdt Tech Consultant,,87,US_NH
Ad Base Systems Incorporated,,73,US_ME
Quality Tree Service,,78,US_MT
Powerhouse Jiu Jitsu,,79,US_HI
Colman Area Recreation Inc,,79,US_SD
Dawn Enterprises LLC,,87,US_WV
Hunkins Newton Amanda,,81,US_WY
Freedman Jay W,,81,US_DC
Adams Hill Consulting Inc,,87,US_RI
Black Belt Karate,,79,US_HI
Scheduled Airlines Traffic Offices Inc,,47,US_DC
Bireley & Kortvelesy Pa,,87,US_DE
Michelle Jacobs,,73,US_SD
Collections & Administrative,,73,US_DE
Griffith & Assoc,,87,US_WV
Mksf Inc,,73,US_SD
William Shingle,,73,US_WV
Amb Repair,,76,US_SD
Roger D Boron,,73,US_WV
Robert L Lowe Rel Est Insurance,,65,US_WV
The River Rat LLC,,73,US_MT
Super Suds,,75,US_SD
Kator Scott And Heller Chartered,,81,US_DC
shriram group,,80,ES
groupe optique clip-on plus,,80,CA
J Sore Photography,,72,US_WY
Nailz,,72,US_DE
Mark Onorato,,73,US_VT
Oxford Gardens,,65,US_RI
Au Foster Renata,,81,US_HI
Lydia Kimmich,,72,US_DE
Ferren Frank A MD,,80,US_HI
Yost Harold S,,81,US_WV
Nancy J Alt,,73,US_WV
Aaron M Hayes,,73,US_NH
Top Notch Car Wash,,75,US_VT
Silver Sage Consultants LLC,,87,US_ND
Farnham Memorial Methodist,,86,US_NH
Raphael Shargel,,73,US_RI
Yurkanin Law Firm,,81,US_MT
Robert E Miller Md,,80,US_RI
Ables Jr Waylan MD,,80,US_DC
Akron Inc,,73,US_DC
Dicranian Wendy,,80,US_ME
Lewis Alun,,73,US_MT
1source Inc,,73,US_DC
National Shrine Immaculate,,86,US_DC
Roberts Susan K MD,,80,US_WY
Todd's Welding Shop Inc,,76,US_ND
sasp essm le portel basket ball cote d'opale,,79,FR
L N Clark Inspiration Network,,86,US_ME
Developmental Therapy Ccc,,80,US_ME
Gibson Richard T MD,,80,US_HI
Thompson Rick A,,81,US_WY
Burrell Michael MD,,80,US_VT
Continental Marketing & Incent,,87,US_DC
Allegiance Marketing,,87,US_NH
Vandenberg Law Office,,81,US_SD
Satori Massage,,72,US_MT
Lund Software LLC,,73,US_DE
Perlman T S L,,81,US_DC
M M Property LLC,,65,US_DC
Gibson's Accounting & Tax Service,,87,US_WV
Apm Towing,,75,US_HI
Harlen D Myers Md,,80,US_WY
Timmons Joel H,,81,US_ME
Crow Timber Charolais,,75,US_SD
Shooters Casino & Lounge,,79,US_SD
Phil0162 Auctions,,73,US_RI
Klmura Harlan Y,,81,US_HI
Activities 4 Less Inc,,73,US_HI
Rebecca S Beste,,81,US_DE
Betty's Pet Boutique,,75,US_ND
Sarah Ludwig Rausch Freelance,,65,US_SD
Pcs Inc,,73,US_HI
Oi Management,,87,US_NH
Scantlebury Phillip A,,81,US_WV
Tiffany Kellar,,72,US_DE
Reddy Jayapal G MD,,80,US_WV
Roger D Kingery,,73,US_WV
Satinsky David MD,,80,US_DC
Marin Jannifer,,80,US_NH
Martella & Assoc,,81,US_DC
Tselikis Gregory A,,81,US_ME
Dumaxx Marketing Group,,87,US_RI
William Holliday,,73,US_ME
Cprha,,73,US_SD
Dixon's Pest Control Inc,,73,US_DC
Miller Scott L,,65,US_DE
Wyoming Behavioral Institute,,80,US_WY
